1098,0.95007091,0.95997389,0.96657588,0.96799688,0.97247211,0.95535141,0.96413515,0.9706915,0.96822414,0.97084289,0.96746586
1098,0.95088675,0.96043829,0.96688966,0.96817307,0.97307437,0.95610646,0.96491537,0.97113194,0.96823667,0.96966508,0.96872444
1098,0.95108757,0.96066421,0.96699007,0.96833667,0.97277324,0.95678601,0.96502863,0.97008746,0.96782318,0.97059229,0.96877478
1098,0.9508491,0.96066421,0.96668884,0.96873938,0.97259758,0.95654691,0.96443717,0.97109419,0.96753499,0.97111855,0.96917752
1098,0.95067338,0.9600743,0.96667629,0.9694693,0.97316219,0.95711319,0.96517964,0.9704524,0.96725933,0.97071759,0.96964319
1098,0.95115033,0.95969776,0.96711558,0.96951964,0.97341313,0.95795633,0.96517964,0.97106902,0.96792342,0.97103084,0.96965578
1098,0.95132605,0.95981073,0.96636251,0.9697965,0.97330021,0.95789341,0.96510413,0.97111936,0.96816149,0.97039181,0.96952992
1098,0.95126329,0.96036298,0.96734151,0.9694693,0.97307437,0.95839678,0.9650538,0.97113194,0.96819908,0.97089301,0.96966837
1098,0.95072358,0.96060146,0.9668269,0.96973358,0.97348841,0.95800667,0.96506638,0.97113194,0.96735957,0.9710559,0.97073815
1097,0.950131,0.95978388,0.96536248,0.9675137,0.97274163,0.95522163,0.96386042,0.97081421,0.96870149,0.97095498,0.96618673
1097,0.94989282,0.95957076,0.96615226,0.96706128,0.97287949,0.95535995,0.96407419,0.97062559,0.96817567,0.97036657,0.96706696
1097,0.95006832,0.96039815,0.96612719,0.967476,0.97292962,0.95593838,0.9645646,0.97141779,0.96783765,0.97027893,0.9682364
1097,0.95016861,0.96021011,0.96662864,0.96801639,0.97304241,0.95635335,0.96602326,0.97085193,0.96768742,0.97085482,0.96860107
1097,0.9508581,0.96021011,0.96660357,0.96776504,0.97252857,0.95679346,0.96486639,0.97153097,0.96766238,0.9709049,0.96889029
1097,0.95058231,0.95992177,0.96627763,0.96848138,0.97231552,0.95699466,0.96562087,0.97057529,0.96781261,0.97131804,0.96894058
1097,0.95089571,0.95939525,0.96622748,0.96894636,0.97294215,0.95854134,0.96568375,0.97139264,0.96807552,0.97091742,0.96998428
1097,0.9502689,0.95953315,0.96677907,0.9690846,0.97284189,0.95812638,0.96497957,0.97067589,0.96788773,0.97049176,0.97018548
1097,0.95041934,0.95967105,0.96720531,0.96958729,0.97331813,0.95856649,0.9654574,0.9711663,0.96823827,0.97066703,0.96987111
1097,0.95010593,0.9604859,0.96656596,0.96933595,0.97340586,0.95842817,0.96511789,0.97187048,0.96752466,0.970642,0.97048727
1096,0.95004009,0.95972389,0.96582481,0.96695107,0.97294928,0.95507015,0.96426463,0.97079623,0.96902533,0.97152833,0.96555969
1096,0.95007767,0.959774,0.96683955,0.9661606,0.97277395,0.95520832,0.96416414,0.96996722,0.968337,0.97082749,0.96679059
1096,0.9507291,0.9605006,0.96615053,0.96656211,0.97302442,0.95567307,0.96395061,0.97146195,0.96885012,0.97124049,0.96831039
1096,0.95017789,0.96026258,0.96712768,0.96740276,0.97347527,0.95527112,0.96555839,0.97113537,0.96905036,0.97145324,0.96818479
1096,0.9511801,0.96073862,0.96688966,0.96697616,0.97243582,0.95607501,0.96505596,0.9709972,0.96764868,0.97105276,0.9688128
1096,0.95139306,0.95934807,0.96556174,0.96792974,0.972799,0.95684122,0.96511876,0.97116049,0.96791149,0.97184121,0.96921473
1096,0.95029064,0.95922279,0.96666416,0.96880803,0.97348779,0.95854948,0.96534486,0.97131122,0.96813676,0.97089007,0.96915193
1096,0.9505913,0.95984917,0.96621317,0.9683187,0.97353788,0.95834851,0.96491779,0.97046965,0.96856227,0.97072737,0.96975482
1096,0.95026558,0.95997444,0.96603778,0.96943538,0.97398873,0.95858717,0.96591009,0.97121073,0.96844964,0.97145324,0.96964178
1096,0.95029064,0.96082632,0.96714021,0.96920954,0.97388854,0.95819778,0.96501828,0.97178853,0.96823688,0.97015168,0.96935289
1095,0.94951036,0.95894043,0.96480608,0.96660941,0.97291106,0.95507648,0.96411138,0.97100049,0.96743175,0.9703539,0.96619976
1095,0.94951036,0.95926561,0.96550646,0.96716111,0.97284847,0.95477532,0.96423686,0.97028523,0.96766902,0.96976698,0.9670909
1095,0.94993559,0.9592531,0.96586915,0.9668978,0.97346185,0.95527726,0.9639106,0.9709001,0.96765653,0.96962961,0.96801968
1095,0.94922271,0.95984091,0.96618182,0.96736173,0.97354948,0.95551568,0.96493958,0.97062404,0.96704463,0.97002922,0.96801968
1095,0.9499606,0.9601911,0.96603174,0.96739935,0.97324905,0.9561933,0.96447529,0.97066168,0.96716951,0.97016659,0.9687602
1095,0.95023575,0.95900296,0.96559401,0.96766266,0.97334919,0.95668269,0.96505252,0.97102559,0.96659507,0.97009166,0.96882295
1095,0.94986055,0.95922809,0.96553147,0.96831467,0.97395005,0.95830144,0.96491448,0.97076207,0.96660756,0.97020405,0.96952582
1095,0.94972298,0.95927811,0.96578161,0.9680639,0.97339926,0.95795008,0.96509016,0.97038561,0.96710707,0.96997927,0.97002786
1095,0.95019823,0.95932814,0.96581913,0.96929269,0.97389998,0.95825125,0.96480155,0.97102559,0.96715702,0.96980444,0.96995256
1095,0.94984804,0.95985342,0.96598172,0.96901684,0.97396257,0.95806302,0.96482664,0.97167811,0.96665751,0.96970454,0.9698647
1094,0.94923617,0.95862948,0.96453777,0.96693324,0.97235242,0.9546406,0.96315097,0.97072131,0.96793272,0.970553,0.96621096
1094,0.94938606,0.95907916,0.96524976,0.96793602,0.97195245,0.95492887,0.96386539,0.9702325,0.96803254,0.96984178,0.96744011
1094,0.94952346,0.95916659,0.96553705,0.96753491,0.9725774,0.95502914,0.96366485,0.97057091,0.96720902,0.96976692,0.96786655
1094,0.94931112,0.95999101,0.96559951,0.96798616,0.97280238,0.95535502,0.96473021,0.97010716,0.966947,0.97021611,0.96846858
1094,0.94951097,0.95934147,0.96571193,0.96850009,0.97282738,0.95623237,0.96444194,0.97035784,0.96779547,0.97067778,0.9690079
1094,0.94966087,0.95892926,0.96562449,0.96883853,0.97320234,0.95639531,0.96501849,0.97062104,0.96707177,0.96972949,0.96886994
1094,0.94999813,0.95877937,0.9651873,0.96842488,0.97288987,0.95731027,0.96461741,0.9703077,0.9674461,0.97050309,0.96988586
1094,0.94986072,0.9590167,0.96512485,0.96877585,0.97293987,0.95739801,0.96491822,0.97053331,0.96755839,0.96985426,0.97029976
1094,0.94953596,0.95919158,0.96587431,0.96956554,0.97355231,0.95801216,0.96470515,0.97084665,0.96743362,0.96985426,0.97013671
1094,0.94938606,0.95959129,0.96573691,0.96967836,0.97331483,0.95767375,0.96505609,0.97099705,0.966947,0.97006638,0.97038756
1093,0.94945222,0.95899778,0.96463777,0.96682364,0.97214182,0.95500257,0.96361883,0.97073226,0.96801615,0.97009772,0.96583466
1093,0.94948966,0.95873574,0.96519927,0.96812614,0.97161785,0.9544891,0.96380669,0.97036907,0.96800369,0.96997308,0.96649843
1093,0.94931497,0.95977141,0.96516184,0.96746237,0.97175508,0.954965,0.96435773,0.97104535,0.96708132,0.97048412,0.9674753
1093,0.94938983,0.95953433,0.96553617,0.96873982,0.97260342,0.95547847,0.96492129,0.97044421,0.96771701,0.97013511,0.96785102
1093,0.94945222,0.95935964,0.96576077,0.96881497,0.97232896,0.95601698,0.96510914,0.97048178,0.96789151,0.9702473,0.96864002
1093,0.94975169,0.95814929,0.96556113,0.96919069,0.97246619,0.95700635,0.96540971,0.97084497,0.96740539,0.9694745,0.96846469
1093,0.95007611,0.95849866,0.96498715,0.96911555,0.97212935,0.95787048,0.96500895,0.97081992,0.96748018,0.97025976,0.96970456
1093,0.94998877,0.95913504,0.96514936,0.96912807,0.9726159,0.95762001,0.9650841,0.97025636,0.96755497,0.97033455,0.9698298
1093,0.94921514,0.95908512,0.96568591,0.96989204,0.97323968,0.95780786,0.96495886,0.97068216,0.96715611,0.969649,0.9695668
1093,0.94950213,0.95990866,0.965636,0.96985447,0.9726159,0.9583589,0.96548485,0.97098273,0.96721843,0.96979857,0.96984232
1092,0.94991209,0.95941346,0.96487487,0.96705662,0.97269927,0.95457957,0.96448675,0.97016587,0.96802072,0.96983886,0.96643724
1092,0.94937593,0.95970025,0.96522401,0.96803253,0.97213804,0.95465462,0.96443672,0.97024092,0.96780902,0.97046151,0.96727569
1092,0.94966271,0.95945087,0.96576017,0.96744448,0.97271174,0.9550299,0.96516224,0.97031598,0.96774676,0.97052377,0.96773871
1092,0.95006172,0.95956309,0.96625893,0.96859556,0.97311084,0.95549273,0.96451177,0.97085387,0.96797091,0.96971433,0.96833938
1092,0.94981234,0.95952568,0.96635868,0.96837035,0.97338522,0.95553026,0.96469941,0.97012834,0.96743543,0.97003811,0.96909023
1092,0.95057295,0.95893964,0.96598461,0.9688583,0.97308589,0.95674364,0.96476195,0.97081634,0.96755996,0.97017509,0.96910274
1092,0.95066023,0.95877754,0.96556067,0.96988427,0.97347252,0.95755673,0.96478697,0.9713042,0.96723618,0.97005056,0.96935302
1092,0.95044826,0.95921396,0.96551079,0.96977166,0.97322308,0.95800706,0.96493708,0.97002827,0.96755996,0.97006301,0.96996621
1092,0.94940087,0.95928877,0.96544845,0.96954645,0.97347252,0.9582072,0.9655125,0.97052863,0.96755996,0.96963961,0.97064197
1092,0.94950062,0.95982494,0.96600955,0.97019706,0.97364712,0.9582072,0.96516224,0.97039103,0.96762223,0.96970188,0.97021649
1091,0.94976077,0.95969149,0.96508672,0.96674831,0.97185993,0.95484427,0.96424286,0.97029196,0.96734359,0.96985562,0.96539269
1091,0.94974831,0.96031449,0.96557267,0.96771049,0.97178519,0.95525671,0.96441784,0.97079188,0.96733115,0.96975613,0.96721742
1091,0.95028409,0.96036433,0.96627043,0.96767301,0.97254506,0.95563166,0.96444283,0.97084187,0.96721923,0.96988049,0.96795481
1091,0.95074512,0.96004037,0.96613337,0.96811036,0.97316791,0.95595661,0.96438034,0.97112933,0.96748038,0.96950742,0.96805479
1091,0.95037131,0.95980363,0.96629535,0.96847275,0.97276929,0.9559941,0.96503025,0.97027946,0.96714462,0.96934575,0.9686547
1091,0.95037131,0.96012759,0.96633274,0.9682978,0.97320528,0.95710643,0.96499275,0.97101685,0.96695808,0.96999241,0.96929211
1091,0.95094448,0.9590311,0.96607107,0.96965986,0.97276929,0.95749388,0.96500525,0.97124181,0.96690834,0.96934575,0.96885467
1091,0.95010965,0.96014005,0.96578449,0.96947242,0.97284403,0.9579688,0.96516772,0.97085437,0.96693321,0.96966908,0.96966705
1091,0.95020933,0.96012759,0.96608353,0.96906006,0.97335476,0.95830625,0.96514273,0.9706919,0.96692077,0.96930845,0.97039194
1091,0.94959878,0.95961673,0.96643242,0.96979732,0.97321773,0.95834375,0.96506774,0.9706794,0.96688346,0.96966908,0.97024196
1090,0.95035973,0.95928452,0.96508502,0.96679985,0.97197227,0.95410577,0.96401603,0.97020682,0.96693086,0.96986261,0.96563866
1090,0.94978715,0.96000647,0.96581941,0.96778624,0.97193493,0.95481721,0.96367903,0.97048141,0.96690601,0.96978807,0.96694968
1090,0.94994897,0.96041724,0.96641689,0.96779873,0.97255722,0.9557658,0.96391617,0.97018185,0.96737807,0.96989987,0.96819828
1090,0.95044686,0.96004381,0.96609326,0.96826071,0.97305505,0.95594054,0.96374143,0.97063119,0.96700539,0.9697508,0.96849794
1090,0.95023526,0.95978242,0.96651647,0.96863529,0.97268168,0.95605287,0.96460265,0.97010697,0.96732838,0.96941539,0.96881009
1090,0.9500361,0.96005626,0.96585676,0.96857286,0.97342842,0.95706387,0.96477739,0.97045645,0.96688116,0.9697508,0.96914721
1090,0.9504842,0.95916005,0.96562025,0.96968411,0.97296793,0.95732598,0.96498958,0.97049389,0.96712962,0.96950235,0.96878512
1090,0.95021036,0.96029276,0.96608081,0.96985891,0.97314217,0.95742583,0.96471499,0.97030667,0.96683147,0.969639,0.96997128
1090,0.95035973,0.96034255,0.96614305,0.96978399,0.97305505,0.95722613,0.96473995,0.97029419,0.96673209,0.96926632,0.97008366
1090,0.9493017,0.95978242,0.96595633,0.96993382,0.97300526,0.95803742,0.96510191,0.97043148,0.96699297,0.9699123,0.97010863
1089,0.94997638,0.95918799,0.96501827,0.96689485,0.97244217,0.95421675,0.96429106,0.9702758,0.9669281,0.96952173,0.96616724
1089,0.9498272,0.95975983,0.96572686,0.96733126,0.97206926,0.95457833,0.96422872,0.97023839,0.96715147,0.96969547,0.96705298
1089,0.94934238,0.95967281,0.96575172,0.96710682,0.97283994,0.95566306,0.96452795,0.96986435,0.9673128,0.96998089,0.96828803
1089,0.94992666,0.95972253,0.96624897,0.96822903,0.97301396,0.9557254,0.96395442,0.97097402,0.96686605,0.96981956,0.96853753
1089,0.95013799,0.95933716,0.9660625,0.96815422,0.9727032,0.95602464,0.96522617,0.9702758,0.96713906,0.96970788,0.96939832
1089,0.95011312,0.95910097,0.96500584,0.96847841,0.97306368,0.95708443,0.96483966,0.97066231,0.9673128,0.96944727,0.96912387
1089,0.95005097,0.95895179,0.96525447,0.96946346,0.97282751,0.95727146,0.96481472,0.9708244,0.96722593,0.96967065,0.96928604
1089,0.95036175,0.95963551,0.96554039,0.96943852,0.97287723,0.95752082,0.96454042,0.97022592,0.96725075,0.96984438,0.97040881
1089,0.94983964,0.95964795,0.9655031,0.96966296,0.97305125,0.95759563,0.9649394,0.97037554,0.96625797,0.96978233,0.97008446
1089,0.94934238,0.95954849,0.96561498,0.96998716,0.97303882,0.95803202,0.96523864,0.97084933,0.96712665,0.9697451,0.97044624
1088,0.95003416,0.95965969,0.96498789,0.96691199,0.97255988,0.954031,0.96379257,0.96947021,0.96735923,0.96921875,0.96607699
1088,0.950059,0.95980873,0.96543501,0.96692445,0.97195148,0.95413061,0.96387972,0.96968188,0.96732204,0.96965264,0.96641335
1088,0.94964913,0.95933677,0.96570825,0.96665048,0.97294478,0.95540061,0.96382992,0.96942041,0.96742122,0.96985099,0.96792077
1088,0.94928895,0.95972179,0.9664162,0.96808259,0.97270887,0.95496483,0.96375521,0.97060325,0.9670989,0.96990058,0.96824467
1088,0.9502453,0.95956033,0.96625474,0.96793315,0.97300687,0.9552512,0.96521198,0.9700305,0.96717328,0.96965264,0.96876791
1088,0.95029498,0.95905111,0.96533565,0.96824448,0.97300687,0.95629708,0.96446492,0.97045384,0.96724766,0.9694295,0.96890495
1088,0.95023288,0.95922499,0.96588213,0.96906639,0.97309378,0.9571313,0.96431551,0.97054099,0.96690055,0.96961545,0.96940326
1088,0.94990995,0.95978389,0.96572067,0.96929054,0.97268404,0.95772894,0.96446492,0.9699309,0.96719808,0.9698262,0.96987667
1088,0.95004658,0.95952307,0.96573309,0.96946489,0.9731807,0.95771649,0.96486335,0.97035423,0.96626832,0.96986339,0.96907936
1088,0.94951251,0.95970937,0.96624232,0.96973886,0.97315586,0.95740522,0.9648011,0.97016747,0.96730965,0.96990058,0.9699265
1087,0.9499361,0.95939055,0.96491185,0.96635698,0.9723528,0.95357369,0.96351064,0.96938078,0.96693161,0.96891249,0.96614305
1087,0.94967555,0.95984962,0.96532129,0.96676741,0.97214194,0.95409604,0.96342358,0.96984093,0.96721636,0.96930867,0.96632976
1087,0.94984925,0.95984962,0.96540814,0.96686691,0.97257606,0.95468056,0.9635977,0.96989068,0.96695637,0.96938295,0.96793547
1087,0.94963832,0.95958907,0.96647518,0.96789921,0.97256366,0.95531484,0.9639708,0.97050008,0.96688209,0.96934581,0.96879434
1087,0.95035795,0.95944018,0.96589203,0.96801114,0.97281173,0.95566306,0.96467969,0.96951758,0.9672535,0.96945724,0.96876945
1087,0.95035795,0.95912999,0.96547018,0.96828477,0.97267529,0.95638439,0.96453045,0.97002749,0.96670876,0.96938295,0.96939182
1087,0.95022147,0.95924166,0.96587962,0.96886932,0.97252645,0.95698136,0.96439365,0.97035084,0.96665924,0.96934581,0.96913042
1087,0.94984925,0.95952703,0.96565629,0.96930463,0.97291096,0.95740421,0.96445583,0.97001505,0.96685733,0.96970485,0.96964077
1087,0.95030832,0.95970073,0.96597888,0.96930463,0.9734319,0.95751614,0.96467969,0.97047521,0.96643639,0.96933343,0.96964077
1087,0.94931573,0.95972555,0.96586722,0.96947875,0.9730722,0.95709329,0.96466726,0.97000261,0.96673352,0.96951914,0.96982748
1086,0.94980049,0.95918114,0.96494337,0.96631336,0.97274485,0.95386661,0.96358282,0.96979524,0.96695074,0.96915237,0.96584226
1086,0.9494783,0.95946616,0.96546383,0.96694708,0.97260851,0.95423935,0.9631728,0.97000646,0.96718574,0.96959764,0.96651372
1086,0.9496394,0.95999901,0.96553818,0.96738198,0.97268288,0.95476119,0.96419164,0.97006859,0.966926,0.96984502,0.96784422
1086,0.94960222,0.95954051,0.96617017,0.96768021,0.97304231,0.95551911,0.96419164,0.97011828,0.9669631,0.96944922,0.96842864
1086,0.95048204,0.95916875,0.96556296,0.96831393,0.97302992,0.95599125,0.96444014,0.96977039,0.9675197,0.96932553,0.96852812
1086,0.95001115,0.95883417,0.96538948,0.96837606,0.97296795,0.95683614,0.96476318,0.97029223,0.96675284,0.96951106,0.96957262
1086,0.94998637,0.95897048,0.96545144,0.96871156,0.97279443,0.95704736,0.96414194,0.97023011,0.96691363,0.96947396,0.96924933
1086,0.94952787,0.95934224,0.96543904,0.96924587,0.97357527,0.95699766,0.96456439,0.96980766,0.96681468,0.96956054,0.96956019
1086,0.94960222,0.95967682,0.96545144,0.96894765,0.97362485,0.95759406,0.96476318,0.97044133,0.96677757,0.96935027,0.96985862
1086,0.94942873,0.95959008,0.96542665,0.96954409,0.97361245,0.95755678,0.96494956,0.97009343,0.96671573,0.96944922,0.96998296
1085,0.94981804,0.95947318,0.96508058,0.96636215,0.97240031,0.95436035,0.96414382,0.96990465,0.96732107,0.96913725,0.96589582
1085,0.94970663,0.95907707,0.9652415,0.96695795,0.97242506,0.95436035,0.96358512,0.97000397,0.96733342,0.96976736,0.96614422
1085,0.94936004,0.9600302,0.96563761,0.96755375,0.97249932,0.95522944,0.96456595,0.9700288,0.9671481,0.97001446,0.96732408
1085,0.94961998,0.95964647,0.96608323,0.96767787,0.97337805,0.95530393,0.96467769,0.97006605,0.96709868,0.96955732,0.96794506
1085,0.95047409,0.95975788,0.96581091,0.96818678,0.97294487,0.95613578,0.9651619,0.97017779,0.96685158,0.96910019,0.9685412
1085,0.94990469,0.95877999,0.96545193,0.96812472,0.97249932,0.95701728,0.96461561,0.97063717,0.96676509,0.9696191,0.9690504
1085,0.95004085,0.95913896,0.96531577,0.96877017,0.97289537,0.9571911,0.96461561,0.97067441,0.96707397,0.96965616,0.96944783
1085,0.94954571,0.95942366,0.96546431,0.96924184,0.97315528,0.95737733,0.9647646,0.97012813,0.96653035,0.96958203,0.96960928
1085,0.94945906,0.9596341,0.96560048,0.96884465,0.97346469,0.95786154,0.96529847,0.97041369,0.96666625,0.96929787,0.96965896
1085,0.94958285,0.95953507,0.96584804,0.96967628,0.97362558,0.95806019,0.96527364,0.97069925,0.96674038,0.96934729,0.96967138
1084,0.94942264,0.95916475,0.96480231,0.96688167,0.97220814,0.95455391,0.96389113,0.96961994,0.96774194,0.96938385,0.96581112
1084,0.94943501,0.95883095,0.96513612,0.96739023,0.97238122,0.95413231,0.96405233,0.96958274,0.96806291,0.96972952,0.96571188
1084,0.94929901,0.95942438,0.96546992,0.96786157,0.97283865,0.95511191,0.96420113,0.97000434,0.96753207,0.96986531,0.9671757
1084,0.94952155,0.9591153,0.96559355,0.96863061,0.97341971,0.95527311,0.96451113,0.97051274,0.96735923,0.96979124,0.96785798
1084,0.95001607,0.95949855,0.96576663,0.96856859,0.97304882,0.95579391,0.96479633,0.97000434,0.96679135,0.96919867,0.96892484
1084,0.95026333,0.95923893,0.96514848,0.96908956,0.97241831,0.95658751,0.96456073,0.97041354,0.96698888,0.96990235,0.96872635
1084,0.94991717,0.95889276,0.9653092,0.9692384,0.97275211,0.95694711,0.96438713,0.97093434,0.96714936,0.96966779,0.96937143
1084,0.94973172,0.95918948,0.96524739,0.96963533,0.97308591,0.95741831,0.96431273,0.97045074,0.96681604,0.97000111,0.96973118
1084,0.94963282,0.95900403,0.96581609,0.96966013,0.97324663,0.95792672,0.96514353,0.97053754,0.96660618,0.9693962,0.96904889
1084,0.949707,0.95912766,0.96550701,0.96982138,0.97354334,0.95738111,0.96487073,0.97051274,0.96708764,0.96970483,0.96965675
1083,0.94934552,0.9586935,0.96438627,0.96681619,0.97191427,0.95442104,0.96348729,0.969581,0.96682979,0.96957856,0.9659853
1083,0.94923438,0.95928624,0.96501605,0.96790662,0.97149453,0.95429718,0.96413134,0.96989064,0.96740912,0.96946762,0.96658031
1083,0.94955545,0.95931094,0.96547296,0.96789423,0.97250685,0.9547926,0.9639951,0.97038606,0.96711329,0.96940599,0.96783231
1083,0.94964189,0.9591751,0.96523833,0.96843944,0.97263031,0.95554812,0.96425519,0.97015073,0.96685444,0.96911016,0.96834054
1083,0.94993826,0.95923685,0.96544826,0.9686377,0.97240809,0.95600639,0.96436666,0.97015073,0.96654628,0.9692211,0.96897274
1083,0.94990121,0.9592245,0.96517659,0.96929444,0.97200069,0.95655136,0.96483732,0.97024982,0.96670652,0.96908551,0.96886118
1083,0.94955545,0.95903927,0.9650037,0.96893509,0.97227229,0.95678668,0.96442859,0.97091864,0.96671885,0.96914714,0.96948098
1083,0.9494937,0.95912571,0.96517659,0.96946792,0.97260561,0.95717064,0.96491163,0.97050991,0.96662024,0.96915947,0.96976609
1083,0.94941961,0.95921215,0.9655347,0.96966618,0.97296363,0.95740596,0.96514696,0.97084433,0.96615184,0.96918412,0.96960494
1083,0.94943196,0.95901457,0.96543591,0.96962901,0.97280314,0.95729449,0.96445336,0.97015073,0.96637371,0.96946762,0.97006359
1082,0.94918975,0.95847619,0.96469181,0.96649877,0.97201021,0.95421311,0.96338039,0.96985068,0.96739037,0.97022278,0.96619028
1082,0.9489061,0.95925314,0.96497546,0.9674022,0.97161564,0.95459663,0.96383813,0.97011048,0.96732879,0.96957009,0.96690858
1082,0.94938707,0.95912981,0.96517278,0.96757546,0.97210885,0.95465848,0.96375153,0.97024656,0.96729185,0.96957009,0.96806034
1082,0.94910342,0.95924081,0.96503712,0.96809524,0.97266372,0.95533892,0.96449382,0.97009811,0.96702092,0.96927453,0.96906348
1082,0.94967072,0.95903115,0.96550576,0.96839226,0.97244177,0.95592038,0.96444433,0.97028368,0.96723027,0.96985333,0.96943502
1082,0.94953506,0.9588585,0.96535777,0.96912243,0.97238012,0.95661318,0.96471651,0.97039502,0.96709481,0.96913907,0.96898918
1082,0.94959672,0.95887083,0.96477814,0.96887492,0.9723308,0.95668741,0.96460516,0.97086514,0.96746426,0.96960703,0.96953409
1082,0.94963372,0.95908048,0.96507412,0.9693947,0.9727377,0.95694721,0.96512477,0.97060534,0.96703324,0.96928685,0.97010378
1082,0.94952273,0.95906815,0.9654071,0.96936995,0.97279935,0.95724413,0.96472888,0.97090225,0.96661453,0.96959472,0.96997994
1082,0.94927608,0.95901882,0.9653331,0.96958034,0.97266372,0.95741733,0.96491445,0.97008573,0.96689777,0.96981639,0.9703267
1081,0.94918637,0.9586223,0.96499095,0.9665122,0.97241965,0.9542663,0.96367006,0.97010812,0.96771693,0.96994378,0.96600633
1081,0.94902623,0.9589549,0.96534818,0.96689527,0.9721117,0.95472351,0.96392956,0.97000927,0.96726172,0.96986996,0.96630311
1081,0.94889072,0.95896722,0.9650279,0.96701884,0.97239502,0.95509422,0.96412728,0.9702317,0.96792608,0.96999299,0.96777465
1081,0.94895232,0.95905345,0.96515109,0.96774791,0.97294934,0.95532901,0.96448563,0.97018227,0.96726172,0.96982075,0.96825691
1081,0.94935882,0.95918895,0.9656931,0.96811863,0.97270297,0.95562558,0.96449799,0.96998455,0.96750778,0.96973462,0.96939457
1081,0.94966679,0.95875781,0.96528659,0.96871177,0.97273993,0.95662651,0.96470806,0.97054062,0.9675693,0.96937784,0.96866498
1081,0.9496791,0.95897954,0.96513877,0.96888477,0.97270297,0.95703429,0.96490578,0.97081248,0.96774154,0.96983305,0.96901123
1081,0.94971606,0.95902881,0.96508949,0.96905777,0.97276456,0.95718258,0.96475749,0.9700587,0.96720021,0.96990687,0.96977791
1081,0.9496791,0.95926286,0.96539746,0.96929255,0.97309715,0.9574915,0.96439914,0.97050355,0.96686803,0.96994378,0.96955532
1081,0.94942042,0.95923823,0.9653605,0.96947791,0.97317106,0.95763979,0.96536299,0.97016991,0.96724942,0.97000529,0.96979028
1080,0.94933609,0.95904554,0.9648663,0.96680078,0.9724205,0.95436699,0.96450354,0.97070153,0.96708643,0.96913815,0.96584004
1080,0.94940993,0.95910707,0.96551851,0.96689951,0.97221128,0.95442872,0.96421957,0.97036818,0.96751643,0.9697033,0.96622289
1080,0.94892999,0.95925475,0.96546929,0.96675141,0.97281432,0.9550584,0.96468874,0.97057807,0.96814301,0.97009644,0.96791483
